s,x0,x1,x2,x3,x4,x5,u0,u1
5.244342033075624521e+00,-9.834429804381169312e-04,2.755494100734341267e-03,2.792850233674935900e+00,1.858874106498253687e+00,-1.574642128693721999e+00,6.000000238418579102e-01,1.329406465699643226e-17,-2.210428371131345666e-03
5.247342046466870080e+00,-1.004570253677446656e-03,2.752494991894948850e-03,2.792838659043046068e+00,1.855874128707887261e+00,-1.574666964993822971e+00,6.000000238418579102e-01,1.329406465699643226e-17,-2.210428371131345666e-03
5.250342093605159910e+00,-1.027698678106421992e-03,2.749421276479809256e-03,2.792827009902811408e+00,1.852874151205917475e+00,-1.574691801293923943e+00,6.000000238418579102e-01,8.586014437880319334e-18,-2.098569509768054807e-03
5.253341821999365280e+00,-9.936408137164911680e-04,2.746442729429309035e-03,2.792815455927111667e+00,1.849874173335918526e+00,-1.574659451123750831e+00,6.000000238418579102e-01,8.586014437880319334e-18,-2.098569509768054807e-03
5.256341869162590719e+00,-1.015512393295271666e-03,2.743393440743821434e-03,2.792803831213571009e+00,1.846874195739189872e+00,-1.574683030579016041e+00,6.000000238418579102e-01,8.586014437880319334e-18,-2.098569509768054807e-03
5.259341821382520266e+00,-1.038983165749508787e-03,2.740330608643210073e-03,2.792792135762196093e+00,1.843874218417399735e+00,-1.574706610034281251e+00,6.000000238418579102e-01,8.586014437880319334e-18,-2.098569509768054807e-03
5.262341750557816056e+00,-1.062889648177846270e-03,2.737212621364401490e-03,2.792780369572993582e+00,1.840874241372215669e+00,-1.574730189489546461e+00,6.000000238418579102e-01,2.650811211698924192e-18,-2.040526205723269988e-03
5.265341761539944265e+00,-1.057122220542384234e-03,2.734111940159886147e-03,2.792768620688789838e+00,1.837874264259206081e+00,-1.574724095025830106e+00,6.000000238418579102e-01,2.650811211698924192e-18,-2.040526205723269988e-03
5.268341838500630203e+00,-1.081441343930789707e-03,2.730905760987295365e-03,2.792756803023269452e+00,1.834874287416355054e+00,-1.574747022307367850e+00,6.000000238418579102e-01,2.650811211698924192e-18,-2.040526205723269988e-03
5.271341849049477446e+00,-1.106803227052422607e-03,2.727594841995755956e-03,2.792744916576437753e+00,1.831874310845239329e+00,-1.574769949588905593e+00,6.000000238418579102e-01,2.650811211698924192e-18,-2.040526205723269988e-03
5.274341779101558103e+00,-1.132165044848532738e-03,2.724215141774997007e-03,2.792732961348302290e+00,1.828874334547436309e+00,-1.574792876870443337e+00,6.000000238418579102e-01,1.126032670145174087e-17,-1.900481283047056368e-03
5.277341797986590421e+00,-1.086395872351017360e-03,2.720979064004437706e-03,2.792721149765510447e+00,1.825874357680621118e+00,-1.574744207944300367e+00,6.000000238418579102e-01,1.126032670145174087e-17,-1.900481283047056368e-03
5.280341844884275382e+00,-1.112255495940381138e-03,2.717678844904630481e-03,2.792709274121996987e+00,1.822874381066711402e+00,-1.574765561683498571e+00,6.000000238418579102e-01,1.126032670145174087e-17,-1.900481283047056368e-03
5.283341572870714486e+00,-1.138114640544227001e-03,2.714314563528756868e-03,2.792697334417768129e+00,1.819874404707074955e+00,-1.574786915422696776e+00,6.000000238418579102e-01,1.126032670145174087e-17,-1.900481283047056368e-03
5.286341619624717048e+00,-1.163974263917541378e-03,2.710886222273731563e-03,2.792685330652829201e+00,1.816874428603080016e+00,-1.574808269161894980e+00,6.000000238418579102e-01,5.156510742365658398e-18,-1.751653058792557779e-03
5.289341560374458240e+00,-1.115736129120386676e-03,2.707551074548807547e-03,2.792673488576643326e+00,1.813874451856470671e+00,-1.574753536371968465e+00,6.000000238418579102e-01,5.156510742365658398e-18,-1.751653058792557779e-03
5.292342299868755262e+00,-1.142032319323943012e-03,2.704152806416755019e-03,2.792661587456392702e+00,1.810874475343512424e+00,-1.574773217880374165e+00,6.000000238418579102e-01,5.156510742365658398e-18,-1.751653058792557779e-03
5.295342164703332521e+00,-1.168326581470674041e-03,2.700695496428609944e-03,2.792649627292080883e+00,1.807874499065367013e+00,-1.574792899388779865e+00,6.000000238418579102e-01,5.156510742365658398e-18,-1.751653058792557779e-03
5.298342191068485363e+00,-1.195995187172587803e-03,2.697130939199361786e-03,2.792637608083713641e+00,1.804874523023196620e+00,-1.574812580897185565e+00,6.000000238418579102e-01,3.984389148738398000e-19,-1.591762729678627454e-03
5.301342123382408289e+00,-1.142619236649592166e-03,2.693725396731829792e-03,2.792625772360160408e+00,1.801874546251509557e+00,-1.574750520549581312e+00,6.000000238418579102e-01,3.984389148738398000e-19,-1.591762729678627454e-03
5.304342133352008659e+00,-1.169188843175842122e-03,2.690266198759361585e-03,2.792613882982070805e+00,1.798874569691983671e+00,-1.574768405534223481e+00,6.000000238418579102e-01,3.984389148738398000e-19,-1.591762729678627454e-03
5.307342222261357989e+00,-1.196551208017973848e-03,2.686725500570644014e-03,2.792601939949448386e+00,1.795874593345579084e+00,-1.574786290518865650e+00,6.000000238418579102e-01,3.984389148738398000e-19,-1.591762729678627454e-03
5.310342268151606149e+00,-1.225192171142467116e-03,2.683086218722629743e-03,2.792589943262296703e+00,1.792874617213255251e+00,-1.574804175503507819e+00,6.000000238418579102e-01,1.253867487490697903e-18,-1.424573135549251236e-03
5.313341999474844535e+00,-1.168358529127785407e-03,2.679646881789852879e-03,2.792578146521252691e+00,1.789874640288016572e+00,-1.574736587010818978e+00,6.000000238418579102e-01,1.253867487490697903e-18,-1.424573135549251236e-03
5.316342171368214409e+00,-1.195336340193317061e-03,2.676144718686090766e-03,2.792566301761237657e+00,1.786874663551986320e+00,-1.574752593457947603e+00,6.000000238418579102e-01,1.253867487490697903e-18,-1.424573135549251236e-03
5.319342180469598169e+00,-1.224206198439777883e-03,2.672464098971848775e-03,2.792554408982255154e+00,1.783874687005932769e+00,-1.574768599905076227e+00,6.000000238418579102e-01,1.253867487490697903e-18,-1.424573135549251236e-03
5.322342115762486614e+00,-1.253075740210948287e-03,2.668735459924763843e-03,2.792542468184308735e+00,1.780874710650624637e+00,-1.574784606352204852e+00,6.000000238418579102e-01,1.140699179574086394e-17,-1.305475823745582981e-03
5.325342124966494062e+00,-1.221058686069756254e-03,2.665139454271311069e-03,2.792530660019465483e+00,1.777874733770324012e+00,-1.574739725886505903e+00,6.000000238418579102e-01,1.140699179574086394e-17,-1.305475823745582981e-03
5.328342198428105192e+00,-1.250291847468001753e-03,2.661439754732596117e-03,2.792518807850142171e+00,1.774874757063551911e+00,-1.574754394159979087e+00,6.000000238418579102e-01,1.140699179574086394e-17,-1.305475823745582981e-03
5.331342134787467657e+00,-1.279894397148875589e-03,2.657683064707017182e-03,2.792506911676340575e+00,1.771874780530953375e+00,-1.574769062433452271e+00,6.000000238418579102e-01,1.140699179574086394e-17,-1.305475823745582981e-03
5.334342143541079828e+00,-1.309497307222576117e-03,2.653882370354819064e-03,2.792494971498064249e+00,1.768874804173173665e+00,-1.574783730706925455e+00,6.000000238418579102e-01,-5.029638978044171394e-18,-1.118685612759819136e-03
5.337342364612713830e+00,-1.244746996068818055e-03,2.650203063838676380e-03,2.792483270646897608e+00,1.765874826872389614e+00,-1.574702905003364517e+00,6.000000238418579102e-01,-5.029638978044171394e-18,-1.118685612759819136e-03
5.340342409098830956e+00,-1.274358904987965167e-03,2.646385874143275356e-03,2.792471532087502428e+00,1.762874849718916392e+00,-1.574715474508407986e+00,6.000000238418579102e-01,-5.029638978044171394e-18,-1.118685612759819136e-03
5.343342146496282474e+00,-1.303969069423665693e-03,2.642530974477634576e-03,2.792459755819880041e+00,1.759874872713228289e+00,-1.574728044013451456e+00,6.000000238418579102e-01,-5.029638978044171394e-18,-1.118685612759819136e-03
5.346342271287063852e+00,-1.334110460673015473e-03,2.638600590560517215e-03,2.792447941844032222e+00,1.756874895855798924e+00,-1.574740613518494925e+00,6.000000238418579102e-01,3.409106534605653635e-18,-9.255847931042064615e-04
5.349342133757422957e+00,-1.267035042514823382e-03,2.634817927161625054e-03,2.792436383063711336e+00,1.753874918004251882e+00,-1.574654462864193416e+00,6.000000238418579102e-01,3.409106534605653635e-18,-9.255847931042064615e-04
5.352342883717354560e+00,-1.296515753346687370e-03,2.631004070783996441e-03,2.792424793084127277e+00,1.750874940273076552e+00,-1.574664862695598799e+00,6.000000238418579102e-01,3.409106534605653635e-18,-9.255847931042064615e-04
5.355342746108389562e+00,-1.325990820391113965e-03,2.627159002817149730e-03,2.792413171905280489e+00,1.747874962662597342e+00,-1.574675262527004183e+00,6.000000238418579102e-01,3.409106534605653635e-18,-9.255847931042064615e-04
5.358343039943532560e+00,-1.357569598144507759e-03,2.622997914451182921e-03,2.792401519527172749e+00,1.744874985173138660e+00,-1.574685662358409566e+00,6.000000238418579102e-01,6.879568844264383258e-18,-7.263662835592796718e-04
5.361342783514764676e+00,-1.287340828642038982e-03,2.619101859968806650e-03,2.792390138133120203e+00,1.741875006643369472e+00,-1.574594214472560205e+00,6.000000238418579102e-01,6.879568844264383258e-18,-7.263662835592796718e-04
5.364342826747927617e+00,-1.316723484828610747e-03,2.615181312956655658e-03,2.792378732254982232e+00,1.738875028206588569e+00,-1.574602375892698136e+00,6.000000238418579102e-01,6.879568844264383258e-18,-7.263662835592796718e-04
5.367342970735538898e+00,-1.347529016859885754e-03,2.611134767129416612e-03,2.792367301892760167e+00,1.735875049862995789e+00,-1.574610537312836067e+00,6.000000238418579102e-01,6.879568844264383258e-18,-7.263662835592796718e-04
5.370342918095035500e+00,-1.378945842885473351e-03,2.607019996869919861e-03,2.792355847046455342e+00,1.732875071612790974e+00,-1.574618698732973998e+00,6.000000238418579102e-01,-1.284977141699559491e-17,-5.680547440521337274e-04
5.373342924659913145e+00,-1.329428551240913713e-03,2.603120875970689647e-03,2.792344607849912563e+00,1.729875092546916182e+00,-1.574545925576485317e+00,6.000000238418579102e-01,-1.284977141699559491e-17,-5.680547440521337274e-04
5.376343024096144063e+00,-1.349340571004393162e-03,2.599157711085688105e-03,2.792333349505589091e+00,1.726875113552838625e+00,-1.574552308214741903e+00,6.000000238418579102e-01,-1.284977141699559491e-17,-5.680547440521337274e-04
5.379343030207464516e+00,-1.355723209260756811e-03,2.595112948241327586e-03,2.792322072013484924e+00,1.723875134630679762e+00,-1.574558690852998488e+00,6.000000238418579102e-01,-1.284977141699559491e-17,-5.680547440521337274e-04
5.382342981686075056e+00,-1.362105847517342504e-03,2.591049037265276585e-03,2.792310775373601395e+00,1.720875155780562382e+00,-1.574565073491255074e+00,6.000000238418579102e-01,-2.062459649445107207e-18,-4.377058196825483289e-04
5.385342977014808241e+00,-1.301849416211417650e-03,2.587163724994293295e-03,2.792299657304879723e+00,1.717875176263334636e+00,-1.574504817059949158e+00,6.000000238418579102e-01,-2.062459649445107207e-18,-4.377058196825483289e-04
5.388342945250755633e+00,-1.306767459520905179e-03,2.583263723835463928e-03,2.792288524482129386e+00,1.714875196800822454e+00,-1.574509735103258645e+00,6.000000238418579102e-01,-2.062459649445107207e-18,-4.377058196825483289e-04
5.391343097277719210e+00,-1.311685502830392709e-03,2.579348969351070303e-03,2.792277376905350383e+00,1.711875217393098447e+00,-1.574514653146568133e+00,6.000000238418579102e-01,-2.062459649445107207e-18,-4.377058196825483289e-04
5.394343071461501715e+00,-1.316603546139880239e-03,2.575419445765871063e-03,2.792266214574542715e+00,1.708875238040234557e+00,-1.574519571189877620e+00,6.000000238418579102e-01,-2.809931989249327073e-18,-4.325076624451703851e-04
5.397343077716877602e+00,-1.318864104191592741e-03,2.571482975643720695e-03,2.792255045374499201e+00,1.705875258712937548e+00,-1.574521831747929479e+00,6.000000238418579102e-01,-2.809931989249327073e-18,-4.325076624451703851e-04
5.400343029346254653e+00,-1.323723741231037660e-03,2.567531926388792567e-03,2.792243861595644638e+00,1.702875279439954426e+00,-1.574526691384968924e+00,6.000000238418579102e-01,-2.809931989249327073e-18,-4.325076624451703851e-04
5.403343035563228369e+00,-1.328583378270704624e-03,2.563566298468770294e-03,2.792232663237979917e+00,1.699875300221355801e+00,-1.574531551022008369e+00,6.000000238418579102e-01,-2.809931989249327073e-18,-4.325076624451703851e-04
5.406343041760894863e+00,-1.333443015309927499e-03,2.559586091649144850e-03,2.792221450301505037e+00,1.696875321057212727e+00,-1.574536410659047814e+00,6.000000238418579102e-01,-1.525684985136495506e-17,-4.259115373179540821e-04
5.409342993345656936e+00,-1.334930475552738912e-03,2.555601311048612007e-03,2.792210232791510816e+00,1.693875341910167309e+00,-1.574537898119290569e+00,6.000000238418579102e-01,-1.525684985136495506e-17,-4.259115373179540821e-04
5.412342999518148012e+00,-1.339715998814846373e-03,2.551602174123555455e-03,2.792199000925045915e+00,1.690875362816837590e+00,-1.574542683642552676e+00,6.000000238418579102e-01,-1.525684985136495506e-17,-4.259115373179540821e-04
5.415342971635146441e+00,-1.344501522076731789e-03,2.547588762220353610e-03,2.792187754702111668e+00,1.687875383777292848e+00,-1.574547469165814784e+00,6.000000238418579102e-01,-1.525684985136495506e-17,-4.259115373179540821e-04
5.418343123512521231e+00,-1.349287045339061294e-03,2.543561004422337235e-03,2.792176494122708075e+00,1.684875404791601694e+00,-1.574552254689076891e+00,6.000000238418579102e-01,-1.698134876732402759e-17,-4.892659848145078415e-04
5.421343091429336347e+00,-1.386461645178449151e-03,2.539422789902909088e-03,2.792165123088058198e+00,1.681875426222544156e+00,-1.574589429288916209e+00,6.000000238418579102e-01,-1.698134876732402759e-17,-4.892659848145078415e-04
5.424343152553278813e+00,-1.391959016287002901e-03,2.535210108652429049e-03,2.792153735561412553e+00,1.678875447716042801e+00,-1.574594926660024763e+00,6.000000238418579102e-01,-1.698134876732402759e-17,-4.892659848145078415e-04
5.427343104738660884e+00,-1.397456387395556651e-03,2.530962685287915272e-03,2.792142331542772471e+00,1.675875469272188445e+00,-1.574600424031133317e+00,6.000000238418579102e-01,-1.698134876732402759e-17,-4.892659848145078415e-04
5.430343110363915926e+00,-1.402953758504110401e-03,2.526698768698272535e-03,2.792130911032137952e+00,1.672875490891071237e+00,-1.574605921402241870e+00,6.000000238418579102e-01,3.133632229292640129e-18,-4.373095522901634556e-04
5.433343052175249710e+00,-1.381889128921852871e-03,2.522545059081165910e-03,2.792119552839275265e+00,1.669875512273365281e+00,-1.574584856772659691e+00,6.000000238418579102e-01,3.133632229292640129e-18,-4.373095522901634556e-04
5.436343003549540143e+00,-1.386802719788037463e-03,2.518404853985075926e-03,2.792108179905744336e+00,1.666875533711505097e+00,-1.574589770363525876e+00,6.000000238418579102e-01,3.133632229292640129e-18,-4.373095522901634556e-04
5.439343009510285043e+00,-1.391716310654222055e-03,2.514249908364006494e-03,2.792096792231546942e+00,1.663875555205563073e+00,-1.574594683954392060e+00,6.000000238418579102e-01,3.133632229292640129e-18,-4.373095522901634556e-04
5.442342996438247482e+00,-1.396629901520406647e-03,2.510080267473405007e-03,2.792085389816682639e+00,1.660875576755611593e+00,-1.574599597545258245e+00,6.000000238418579102e-01,2.190834458024557810e-17,-4.222890441175710958e-04
5.445342964322781754e+00,-1.393864467478859309e-03,2.505918715683757257e-03,2.792073995444908086e+00,1.657875598275100337e+00,-1.574596832111216704e+00,6.000000238418579102e-01,2.190834458024557810e-17,-4.222890441175710958e-04
5.448343115997767327e+00,-1.398609288564226644e-03,2.501742930235255086e-03,2.792062586838772287e+00,1.654875619848687140e+00,-1.574601576932302072e+00,6.000000238418579102e-01,2.190834458024557810e-17,-4.222890441175710958e-04
5.451343097848009300e+00,-1.403354109649593978e-03,2.497552876083676630e-03,2.792051163998276131e+00,1.651875641476439505e+00,-1.574606321753387439e+00,6.000000238418579102e-01,2.190834458024557810e-17,-4.222890441175710958e-04
5.454343103739928367e+00,-1.408098930734961313e-03,2.493348529494272044e-03,2.792039726923419618e+00,1.648875663158424931e+00,-1.574611066574472806e+00,6.000000238418579102e-01,6.083019067709135466e-18,-4.068713939944093106e-04
5.457343055037824797e+00,-1.404961693715313419e-03,2.489153334524698332e-03,2.792028299000359759e+00,1.645875684805533812e+00,-1.574607929337453083e+00,6.000000238418579102e-01,6.083019067709135466e-18,-4.068713939944093106e-04
5.460343060923345426e+00,-1.409533282751086790e-03,2.484944425035520016e-03,2.792016857362631832e+00,1.642875706504917765e+00,-1.574612500926488856e+00,6.000000238418579102e-01,6.083019067709135466e-18,-4.068713939944093106e-04
